Order_ID,Date,City,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Discount_Percent,Unit_Cost,Payment_Method,Revenue,Profit
160448,2025-04-27,Delhi,TB5027,Burger + Fries Combo,COMBOS,2,170.57,11.1,129.12,Card,303.27,45.03
162925,2025-04-27,Hyderabad,TB5028,Biryani + Drink Combo,Combos,1,132.8,16.7,110.47,Card,110.62,0.15
165232,2025-04-27,Mumbai,TB5030,Grilled Chicken Salad,healthy & salads,1,134.21,0.0,63.25,UPI,134.21,70.96
165233,2025-04-27,Delhi,TB5030,Grilled Chicken Salad,healthy & salads,2,134.21,0.0,63.25,Card,268.42,141.92
166041,2025-04-27,Chennai,TB5031,Sprouts Bowl,Salads,1,72.18,0.0,59.85,Card,72.18,12.33
166664,2025-04-27,Delhi,TB5032,Greek Salad,healthy & salads,1,44.72,0.0,35.79,Cash on Delivery,44.72,8.93
166665,2025-04-27,Pune,TB5032,Greek Salad,healthy & salads,1,44.72,15.3,35.79,Cash on Delivery,37.88,2.09
167281,2025-04-27,Bangalore,TB5033,Chocolate Muffin,bakery,1,120.89,0.0,99.96,UPI,120.89,20.93
167950,2025-04-27,Pune,TB5034,Garlic Bread,BAKERY,2,185.77,0.0,98.81,UPI,371.54,173.92
168670,2025-04-27,Mumbai,TB5035,Croissant,BAKERY,1,47.1,0.0,40.35,UPI,47.1,6.75
100745,2025-04-28,Hyderabad,TB5000,Mango Cooler,Beverages,1,99.52,13.6,47.63,UPI,85.99,38.36
100746,2025-04-28,Mumbai,TB5000,Mango Cooler,BEVERAGES,1,99.52,0.0,47.63,Wallet,99.52,51.89
103041,2025-04-28,Mumbai,TB5001,Cold Brew Coffee,Beverages,1,137.42,12.0,109.23,Card,120.93,11.7
103042,2025-04-28,Chennai,TB5001,Cold Brew Coffee,BEVERAGES,1,137.42,0.0,109.23,Wallet,137.42,28.19
103043,2025-04-28,Delhi,TB5001,Cold Brew Coffee,beverages,1,137.42,7.8,109.23,Wallet,126.7,17.47
103044,2025-04-28,Hyderabad,TB5001,Cold Brew Coffee,Beverages,1,137.42,14.7,109.23,Card,117.22,7.99
105250,2025-04-28,Chennai,TB5002,Masala Chai,Drinks,1,226.95,,107.92,Wallet,226.95,119.03
105251,2025-04-28,Hyderabad,TB5002,Masala Chai,BEVERAGES,1,226.95,0.0,107.92,UPI,226.95,119.03
108214,2025-04-28,Bangalore,TB5004,Berry Smoothie,Drinks,1,155.68,23.6,116.06,UPI,118.94,2.88
111422,2025-04-28,Hyderabad,TB5005,Paneer Tikka,STARTERS,1,81.59,0.0,64.65,Card,81.59,16.94
111423,2025-04-28,Pune,TB5005,Paneer Tikka,starters,2,81.59,9.7,64.65,UPI,147.35,18.05
111424,2025-04-28,Mumbai,TB5005,Paneer Tikka,starters,2,81.59,10.7,64.65,Wallet,145.72,16.42
115479,2025-04-28,Hyderabad,TB5007,Spring Rolls,starters,1,185.73,7.6,142.17,Card,171.61,29.44
115480,2025-04-28,Mumbai,TB5007,Spring Rolls,STARTERS,3,185.73,8.7,142.17,Cash on Delivery,508.71,82.2
115481,2025-04-28,Chennai,TB5007,Spring Rolls,Appetizers,1,185.73,6.3,142.17,Cash on Delivery,174.03,31.86
115482,2025-04-28,Pune,TB5007,Spring Rolls,Starters,1,185.73,13.3,142.17,Card,161.03,18.86
115483,2025-04-28,Pune,TB5007,Spring Rolls,starters,2,185.73,0.0,142.17,Wallet,371.46,87.12
115484,2025-04-28,Chennai,TB5007,Spring Rolls,STARTERS,1,185.73,0.0,142.17,UPI,185.73,43.56
118164,2025-04-28,Mumbai,TB5008,Veg Manchurian,starters,1,159.67,0.0,85.28,Wallet,159.67,74.39
121314,2025-04-28,Pune,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,Cash on Delivery,156.78,74.54
121315,2025-04-28,Chennai,TB5010,Butter Chicken,MAIN COURSE,2,156.78,0.0,82.24,Wallet,313.56,149.08
121316,2025-04-28,Pune,TB5010,Butter Chicken,main course,2,156.78,0.0,82.24,Card,313.56,149.08
121317,2025-04-28,Hyderabad,TB5010,Butter Chicken,Mains,2,156.78,0.0,82.24,Wallet,313.56,149.08
123861,2025-04-28,Hyderabad,TB5011,Veg Biryani,Mains,1,70.67,0.0,40.14,UPI,70.67,30.53
123862,2025-04-28,Pune,TB5011,Veg Biryani,MAIN COURSE,1,70.67,0.0,40.14,Card,70.67,30.53
123863,2025-04-28,Mumbai,TB5011,Veg Biryani,MAIN COURSE,2,70.67,0.0,40.14,Card,141.34,61.06
128275,2025-04-28,Mumbai,TB5013,Chicken Biryani,Main Course,1,139.72,,63.51,Wallet,139.72,76.21
128276,2025-04-28,Mumbai,TB5013,Chicken Biryani,main course,1,139.72,10.4,63.51,Card,125.19,61.68
128277,2025-04-28,Mumbai,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,Cash on Delivery,139.72,76.21
128278,2025-04-28,Delhi,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,Wallet,139.72,76.21
131963,2025-04-28,Pune,TB5015,Chocolate Brownie,Dessert,2,123.89,16.1,103.44,UPI,207.89,1.01
131964,2025-04-28,Delhi,TB5015,Chocolate Brownie,desserts,2,123.89,0.0,103.44,UPI,247.78,40.9
131965,2025-04-28,Pune,TB5015,Chocolate Brownie,Desserts,1,123.89,0.0,103.44,Cash on Delivery,123.89,20.45
134166,2025-04-28,Mumbai,TB5016,Gulab Jamun,desserts,1,170.51,5.9,83.17,Wallet,160.45,77.28
134866,2025-04-28,Chennai,TB5017,Cheesecake Slice,DESSERTS,1,276.83,0.0,133.13,Cash on Delivery,276.83,143.7
135514,2025-04-28,Chennai,TB5018,Ice Cream Sundae,Dessert,1,420.57,0.0,172.07,Wallet,420.57,248.5
135971,2025-04-28,Chennai,TB5019,Rasmalai,desserts,2,87.87,0.0,70.68,UPI,175.74,34.38
137888,2025-04-28,Mumbai,TB5020,Cheese Burger,fast food,1,71.07,0.0,57.62,UPI,71.07,13.45
137889,2025-04-28,Chennai,TB5020,Cheese Burger,FastFood,3,71.07,0.0,57.62,Card,213.21,40.35
137890,2025-04-28,Mumbai,TB5020,Cheese Burger,fast food,1,71.07,,57.62,UPI,71.07,13.45
137891,2025-04-28,Chennai,TB5020,Cheese Burger,Fast Food,3,71.07,5.5,57.62,UPI,201.48,28.62
137892,2025-04-28,Mumbai,TB5020,Cheese Burger,FAST FOOD,1,71.07,14.4,57.62,UPI,60.84,3.22
137893,2025-04-28,Hyderabad,TB5020,Cheese Burger,FAST FOOD,1,71.07,10.8,57.62,Wallet,63.39,5.77
142082,2025-04-28,Pune,TB5021,Chicken Wrap,FastFood,2,171.26,0.0,130.1,Card,342.52,82.32
142083,2025-04-28,Chennai,TB5021,Chicken Wrap,FAST FOOD,1,171.26,0.0,130.1,Cash on Delivery,171.26,41.16
142084,2025-04-28,Delhi,TB5021,Chicken Wrap,FastFood,1,171.26,12.6,130.1,Wallet,149.68,19.58
142085,2025-04-28,Chennai,TB5021,Chicken Wrap,FAST FOOD,1,171.26,0.0,130.1,Cash on Delivery,171.26,41.16
142086,2025-04-28,Pune,TB5021,Chicken Wrap,FAST FOOD,1,171.26,17.4,130.1,Wallet,141.46,11.36
142087,2025-04-28,Hyderabad,TB5021,Chicken Wrap,Fast Food,1,171.26,0.0,130.1,Cash on Delivery,171.26,41.16
145398,2025-04-28,Hyderabad,TB5022,Loaded Nachos,Fast Food,1,150.68,0.0,86.31,Cash on Delivery,150.68,64.37
145399,2025-04-28,Chennai,TB5022,Loaded Nachos,FAST FOOD,1,150.68,0.0,86.31,UPI,150.68,64.37
145400,2025-04-28,Delhi,TB5022,Loaded Nachos,FastFood,1,150.68,0.0,86.31,Card,150.68,64.37
145401,2025-04-28,Bangalore,TB5022,Loaded Nachos,FastFood,1,150.68,0.0,86.31,Cash on Delivery,150.68,64.37
148068,2025-04-28,Pune,TB5023,Veg Pizza Slice,Fast Food,1,183.75,8.9,153.6,UPI,167.4,13.8
148069,2025-04-28,Bangalore,TB5023,Veg Pizza Slice,Fast Food,2,183.75,7.9,153.6,UPI,338.47,31.27
148070,2025-04-28,Mumbai,TB5023,Veg Pizza Slice,FastFood,1,183.75,,153.6,UPI,174.56,20.96
150765,2025-04-28,Bangalore,TB5024,Hot Dog Combo,FAST FOOD,2,94.88,0.0,74.65,Card,189.76,40.46
150766,2025-04-28,Bangalore,TB5024,Hot Dog Combo,fast food,1,94.88,11.8,74.65,UPI,83.68,9.03
150767,2025-04-28,Chennai,TB5024,Hot Dog Combo,Fast Food,1,94.88,22.7,74.65,Wallet,73.34,-1.31
150768,2025-04-28,Hyderabad,TB5024,Hot Dog Combo,Fast Food,1,94.88,0.0,74.65,UPI,94.88,20.23
150769,2025-04-28,Delhi,TB5024,Hot Dog Combo,FastFood,2,94.88,6.7,74.65,Card,177.05,27.75
153913,2025-04-28,Hyderabad,TB5025,Family Feast Combo,combos,2,67.85,8.6,53.7,Wallet,124.03,16.63
153914,2025-04-28,Chennai,TB5025,Family Feast Combo,combos,1,67.85,12.9,53.7,Wallet,59.1,5.4
157621,2025-04-28,Mumbai,TB5026,Lunch Box Combo,COMBOS,1,122.12,0.0,56.91,UPI,122.12,65.21
157622,2025-04-28,Hyderabad,TB5026,Lunch Box Combo,Combo Meals,1,122.12,10.3,56.91,Wallet,109.54,52.63
157623,2025-04-28,Hyderabad,TB5026,Lunch Box Combo,Combos,1,122.12,0.0,56.91,UPI,122.12,65.21
157624,2025-04-28,Pune,TB5026,Lunch Box Combo,Combos,1,122.12,0.0,56.91,UPI,122.12,65.21
157625,2025-04-28,Bangalore,TB5026,Lunch Box Combo,COMBOS,2,122.12,0.0,56.91,Wallet,244.24,130.42
160449,2025-04-28,Delhi,TB5027,Burger + Fries Combo,Combos,1,170.57,7.5,129.12,Wallet,157.78,28.66
160450,2025-04-28,Pune,TB5027,Burger + Fries Combo,combos,2,170.57,8.2,129.12,Cash on Delivery,313.17,54.93
162926,2025-04-28,Pune,TB5028,Biryani + Drink Combo,Combo Meals,1,132.8,23.0,110.47,Cash on Delivery,102.26,-8.21
162927,2025-04-28,Bangalore,TB5028,Biryani + Drink Combo,combos,1,132.8,13.2,110.47,Cash on Delivery,115.27,4.8
162928,2025-04-28,Mumbai,TB5028,Biryani + Drink Combo,combos,1,132.8,0.0,110.47,Card,132.8,22.33
165234,2025-04-28,Bangalore,TB5030,Grilled Chicken Salad,Healthy & Salads,1,134.21,0.0,63.25,Cash on Delivery,134.21,70.96
167282,2025-04-28,Pune,TB5033,Chocolate Muffin,bakery,1,120.89,0.0,99.96,Card,120.89,20.93
167951,2025-04-28,Pune,TB5034,Garlic Bread,bakery,1,185.77,0.0,98.81,Wallet,185.77,86.96
167952,2025-04-28,Hyderabad,TB5034,Garlic Bread,Bakery,1,185.77,0.0,98.81,Wallet,185.77,86.96
167953,2025-04-28,Hyderabad,TB5034,Garlic Bread,Bakery,3,185.77,0.0,98.81,UPI,557.31,260.88
169204,2025-04-28,Pune,TB5036,Cinnamon Roll,bakery,2,268.49,0.0,134.9,Cash on Delivery,536.98,267.18
103045,2025-04-29,Mumbai,TB5001,Cold Brew Coffee,Beverages,1,137.42,0.0,109.23,UPI,137.42,28.19
103046,2025-04-29,Pune,TB5001,Cold Brew Coffee,BEVERAGES,1,137.42,6.0,109.23,Cash on Delivery,129.17,19.94
103047,2025-04-29,Pune,TB5001,Cold Brew Coffee,beverages,1,137.42,9.3,109.23,Card,124.64,15.41
103048,2025-04-29,Hyderabad,TB5001,Cold Brew Coffee,Beverages,1,137.42,,109.23,Card,122.17,12.94
105252,2025-04-29,Pune,TB5002,Masala Chai,BEVERAGES,1,226.95,0.0,107.92,UPI,226.95,119.03
105253,2025-04-29,Hyderabad,TB5002,Masala Chai,Drinks,2,226.95,0.0,107.92,Cash on Delivery,453.9,238.06
108215,2025-04-29,Delhi,TB5004,Berry Smoothie,beverages,2,155.68,0.0,116.06,Wallet,311.36,79.24
108216,2025-04-29,Mumbai,TB5004,Berry Smoothie,BEVERAGES,2,155.68,0.0,116.06,Wallet,311.36,79.24
108217,2025-04-29,Pune,TB5004,Berry Smoothie,BEVERAGES,1,155.68,0.0,116.06,Wallet,155.68,39.62
108218,2025-04-29,Bangalore,TB5004,Berry Smoothie,Drinks,1,155.68,6.1,116.06,Wallet,146.18,30.12
111425,2025-04-29,Chennai,TB5005,Paneer Tikka,starters,2,81.59,0.0,64.65,Cash on Delivery,163.18,33.88
111426,2025-04-29,Hyderabad,TB5005,Paneer Tikka,STARTERS,1,81.59,17.0,64.65,Wallet,67.72,3.07
111427,2025-04-29,Hyderabad,TB5005,Paneer Tikka,STARTERS,2,81.59,0.0,64.65,Card,163.18,33.88
111428,2025-04-29,Pune,TB5005,Paneer Tikka,Starters,1,81.59,18.8,64.65,Card,66.25,1.6
115485,2025-04-29,Hyderabad,TB5007,Spring Rolls,starters,2,185.73,0.0,142.17,UPI,371.46,87.12
115486,2025-04-29,Chennai,TB5007,Spring Rolls,Appetizers,1,185.73,13.2,142.17,Wallet,161.21,19.04
118165,2025-04-29,Hyderabad,TB5008,Veg Manchurian,starters,2,159.67,0.0,85.28,Cash on Delivery,319.34,148.78
120059,2025-04-29,Mumbai,TB5009,Peri Peri Fries,starters,1,104.59,0.0,88.95,Wallet,104.59,15.64
121318,2025-04-29,Bangalore,TB5010,Butter Chicken,MAIN COURSE,1,156.78,0.0,82.24,UPI,156.78,74.54
121319,2025-04-29,Mumbai,TB5010,Butter Chicken,Mains,1,156.78,7.6,82.24,Card,144.86,62.62
121320,2025-04-29,Pune,TB5010,Butter Chicken,Mains,1,156.78,0.0,82.24,UPI,156.78,74.54
126113,2025-04-29,Mumbai,TB5012,Paneer Butter Masala,MAIN COURSE,2,275.94,0.0,135.55,Card,551.88,280.78
126114,2025-04-29,Hyderabad,TB5012,Paneer Butter Masala,main course,1,275.94,0.0,135.55,UPI,275.94,140.39
126115,2025-04-29,Delhi,TB5012,Paneer Butter Masala,MAIN COURSE,1,275.94,,135.55,Cash on Delivery,275.94,140.39
128279,2025-04-29,Delhi,TB5013,Chicken Biryani,MAIN COURSE,3,139.72,0.0,63.51,Card,419.16,228.63
128280,2025-04-29,Chennai,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,UPI,139.72,76.21
128281,2025-04-29,Bangalore,TB5013,Chicken Biryani,Main Course,1,139.72,0.0,63.51,Cash on Delivery,139.72,76.21
128282,2025-04-29,Hyderabad,TB5013,Chicken Biryani,main course,1,139.72,0.0,63.51,Card,139.72,76.21
128283,2025-04-29,Mumbai,TB5013,Chicken Biryani,Mains,1,139.72,9.7,63.51,Wallet,126.17,62.66
128284,2025-04-29,Chennai,TB5013,Chicken Biryani,Mains,1,139.72,,63.51,Wallet,139.72,76.21
131966,2025-04-29,Mumbai,TB5015,Chocolate Brownie,Dessert,1,123.89,0.0,103.44,Wallet,123.89,20.45
131967,2025-04-29,Pune,TB5015,Chocolate Brownie,Dessert,2,123.89,14.1,103.44,Cash on Delivery,212.84,5.96
131968,2025-04-29,Bangalore,TB5015,Chocolate Brownie,Dessert,1,123.89,11.2,103.44,Cash on Delivery,110.01,6.57
134867,2025-04-29,Bangalore,TB5017,Cheesecake Slice,DESSERTS,1,276.83,6.9,133.13,Card,257.73,124.6
134868,2025-04-29,Chennai,TB5017,Cheesecake Slice,desserts,1,276.83,9.7,133.13,UPI,249.98,116.85
135515,2025-04-29,Delhi,TB5018,Ice Cream Sundae,Dessert,2,420.57,0.0,172.07,Wallet,841.14,497.0
137894,2025-04-29,Hyderabad,TB5020,Cheese Burger,FAST FOOD,2,71.07,0.0,57.62,Wallet,142.14,26.9
142088,2025-04-29,Mumbai,TB5021,Chicken Wrap,FastFood,1,171.26,0.0,130.1,UPI,171.26,41.16
142089,2025-04-29,Pune,TB5021,Chicken Wrap,FastFood,1,171.26,0.0,130.1,Cash on Delivery,171.26,41.16
142090,2025-04-29,Bangalore,TB5021,Chicken Wrap,Fast Food,1,171.26,0.0,130.1,Wallet,171.26,41.16
142091,2025-04-29,Chennai,TB5021,Chicken Wrap,FAST FOOD,1,171.26,0.0,130.1,Card,171.26,41.16
142092,2025-04-29,Pune,TB5021,Chicken Wrap,FastFood,1,171.26,0.0,130.1,Card,171.26,41.16
142093,2025-04-29,Delhi,TB5021,Chicken Wrap,FAST FOOD,3,171.26,5.9,130.1,Wallet,483.47,93.17
145402,2025-04-29,Bangalore,TB5022,Loaded Nachos,Fast Food,1,150.68,0.0,86.31,Card,150.68,64.37
145403,2025-04-29,Hyderabad,TB5022,Loaded Nachos,FastFood,1,150.68,0.0,86.31,Cash on Delivery,150.68,64.37
148071,2025-04-29,Hyderabad,TB5023,Veg Pizza Slice,FastFood,1,183.75,6.6,153.6,UPI,171.62,18.02
148072,2025-04-29,Mumbai,TB5023,Veg Pizza Slice,fast food,2,183.75,16.2,153.6,UPI,307.96,0.76
148073,2025-04-29,Chennai,TB5023,Veg Pizza Slice,fast food,2,183.75,0.0,153.6,Card,367.5,60.3
148074,2025-04-29,Delhi,TB5023,Veg Pizza Slice,Fast Food,1,183.75,15.9,153.6,Card,154.53,0.93
150770,2025-04-29,Hyderabad,TB5024,Hot Dog Combo,FastFood,1,94.88,22.7,74.65,Wallet,73.34,-1.31
150771,2025-04-29,Mumbai,TB5024,Hot Dog Combo,fast food,1,94.88,0.0,74.65,Card,94.88,20.23
150772,2025-04-29,Mumbai,TB5024,Hot Dog Combo,FAST FOOD,1,94.88,5.8,74.65,Wallet,89.38,14.73
153915,2025-04-29,Chennai,TB5025,Family Feast Combo,combos,2,67.85,16.5,53.7,Card,113.31,5.91
153916,2025-04-29,Pune,TB5025,Family Feast Combo,COMBOS,1,67.85,,53.7,Card,57.81,4.11
153917,2025-04-29,Mumbai,TB5025,Family Feast Combo,combos,1,67.85,13.6,53.7,Cash on Delivery,58.62,4.92
153918,2025-04-29,Chennai,TB5025,Family Feast Combo,Combos,2,67.85,16.9,53.7,Cash on Delivery,112.77,5.37
153919,2025-04-29,Delhi,TB5025,Family Feast Combo,combos,1,67.85,,53.7,Card,67.85,14.15
153920,2025-04-29,Hyderabad,TB5025,Family Feast Combo,Combo Meals,1,67.85,10.4,53.7,Card,60.79,7.09
153921,2025-04-29,Bangalore,TB5025,Family Feast Combo,Combo Meals,1,67.85,7.1,53.7,Card,63.03,9.33
153922,2025-04-29,Bangalore,TB5025,Family Feast Combo,Combos,1,67.85,12.7,53.7,UPI,59.23,5.53
153923,2025-04-29,Delhi,TB5025,Family Feast Combo,combos,1,67.85,,53.7,UPI,56.04,2.34
157626,2025-04-29,Chennai,TB5026,Lunch Box Combo,Combos,1,122.12,,56.91,Cash on Delivery,122.12,65.21
157627,2025-04-29,Bangalore,TB5026,Lunch Box Combo,combos,1,122.12,7.9,56.91,Cash on Delivery,112.47,55.56
157628,2025-04-29,Bangalore,TB5026,Lunch Box Combo,COMBOS,1,122.12,0.0,56.91,Cash on Delivery,122.12,65.21
157629,2025-04-29,Hyderabad,TB5026,Lunch Box Combo,Combo Meals,1,122.12,0.0,56.91,Wallet,122.12,65.21
160451,2025-04-29,Hyderabad,TB5027,Burger + Fries Combo,Combos,2,170.57,0.0,129.12,Wallet,341.14,82.9
160452,2025-04-29,Chennai,TB5027,Burger + Fries Combo,combos,2,170.57,20.6,129.12,Wallet,270.87,12.63
160453,2025-04-29,Mumbai,TB5027,Burger + Fries Combo,combos,1,170.57,7.5,129.12,UPI,157.78,28.66
160454,2025-04-29,Hyderabad,TB5027,Burger + Fries Combo,Combos,1,170.57,0.0,129.12,UPI,170.57,41.45
162929,2025-04-29,Bangalore,TB5028,Biryani + Drink Combo,Combo Meals,1,132.8,12.9,110.47,UPI,115.67,5.2
162930,2025-04-29,Pune,TB5028,Biryani + Drink Combo,combos,1,132.8,13.4,110.47,Card,115.0,4.53
165235,2025-04-29,Chennai,TB5030,Grilled Chicken Salad,Healthy & Salads,1,134.21,0.0,63.25,Card,134.21,70.96
167283,2025-04-29,Chennai,TB5033,Chocolate Muffin,Bakery Items,1,120.89,0.0,99.96,Card,120.89,20.93
167284,2025-04-29,Bangalore,TB5033,Chocolate Muffin,Bakery Items,1,120.89,0.0,99.96,Card,120.89,20.93
100747,2025-04-30,Chennai,TB5000,Mango Cooler,Beverages,2,99.52,,47.63,UPI,199.04,103.78
103049,2025-04-30,Chennai,TB5001,Cold Brew Coffee,Beverages,1,137.42,9.8,109.23,Card,123.95,14.72
103050,2025-04-30,Pune,TB5001,Cold Brew Coffee,Beverages,2,137.42,0.0,109.23,Cash on Delivery,274.84,56.38
103051,2025-04-30,Bangalore,TB5001,Cold Brew Coffee,Beverages,2,137.42,5.6,109.23,Cash on Delivery,259.45,40.99
105254,2025-04-30,Hyderabad,TB5002,Masala Chai,Drinks,1,226.95,0.0,107.92,Wallet,226.95,119.03
105255,2025-04-30,Bangalore,TB5002,Masala Chai,Beverages,1,226.95,0.0,107.92,UPI,226.95,119.03
106800,2025-04-30,Delhi,TB5003,Fresh Lime Soda,Beverages,1,361.67,0.0,187.34,UPI,361.67,174.33
108219,2025-04-30,Chennai,TB5004,Berry Smoothie,BEVERAGES,1,155.68,0.0,116.06,UPI,155.68,39.62
108220,2025-04-30,Bangalore,TB5004,Berry Smoothie,BEVERAGES,1,155.68,20.5,116.06,Card,123.77,7.71
108221,2025-04-30,Hyderabad,TB5004,Berry Smoothie,Drinks,1,155.68,16.0,116.06,Card,130.77,14.71
108222,2025-04-30,Hyderabad,TB5004,Berry Smoothie,Beverages,1,155.68,11.2,116.06,Card,138.24,22.18
108223,2025-04-30,Delhi,TB5004,Berry Smoothie,Beverages,3,155.68,0.0,116.06,Card,467.04,118.86
108224,2025-04-30,Pune,TB5004,Berry Smoothie,Beverages,1,155.68,23.5,116.06,UPI,119.1,3.04
108225,2025-04-30,Delhi,TB5004,Berry Smoothie,BEVERAGES,1,155.68,0.0,116.06,UPI,155.68,39.62
108226,2025-04-30,Pune,TB5004,Berry Smoothie,Beverages,3,155.68,12.4,116.06,Card,409.13,60.95
111429,2025-04-30,Pune,TB5005,Paneer Tikka,STARTERS,2,81.59,,64.65,Wallet,163.18,33.88
115487,2025-04-30,Hyderabad,TB5007,Spring Rolls,Appetizers,2,185.73,15.8,142.17,Cash on Delivery,312.77,28.43
118166,2025-04-30,Hyderabad,TB5008,Veg Manchurian,starters,1,159.67,0.0,85.28,Cash on Delivery,159.67,74.39
118167,2025-04-30,Mumbai,TB5008,Veg Manchurian,Appetizers,1,159.67,0.0,85.28,Cash on Delivery,159.67,74.39
118168,2025-04-30,Hyderabad,TB5008,Veg Manchurian,STARTERS,1,159.67,0.0,85.28,UPI,159.67,74.39
120060,2025-04-30,Pune,TB5009,Peri Peri Fries,Starters,1,104.59,12.8,88.95,Card,91.2,2.25
121321,2025-04-30,Bangalore,TB5010,Butter Chicken,main course,1,156.78,0.0,82.24,Card,156.78,74.54
123864,2025-04-30,Hyderabad,TB5011,Veg Biryani,Main Course,1,70.67,0.0,40.14,Cash on Delivery,70.67,30.53
123865,2025-04-30,Chennai,TB5011,Veg Biryani,Mains,1,70.67,0.0,40.14,UPI,70.67,30.53
123866,2025-04-30,Pune,TB5011,Veg Biryani,Main Course,1,70.67,0.0,40.14,UPI,70.67,30.53
126116,2025-04-30,Delhi,TB5012,Paneer Butter Masala,Mains,1,275.94,0.0,135.55,Wallet,275.94,140.39
128285,2025-04-30,Pune,TB5013,Chicken Biryani,Mains,2,139.72,9.8,63.51,Wallet,252.05,125.03
128286,2025-04-30,Pune,TB5013,Chicken Biryani,main course,1,139.72,7.0,63.51,Wallet,129.94,66.43
128287,2025-04-30,Pune,TB5013,Chicken Biryani,MAIN COURSE,1,139.72,0.0,63.51,Cash on Delivery,139.72,76.21
131969,2025-04-30,Hyderabad,TB5015,Chocolate Brownie,Desserts,1,123.89,0.0,103.44,Cash on Delivery,123.89,20.45
131970,2025-04-30,Pune,TB5015,Chocolate Brownie,Dessert,1,123.89,13.5,103.44,UPI,107.16,3.72
131971,2025-04-30,Bangalore,TB5015,Chocolate Brownie,Desserts,1,123.89,17.1,103.44,Wallet,102.7,-0.74
131972,2025-04-30,Hyderabad,TB5015,Chocolate Brownie,desserts,1,123.89,10.3,103.44,Wallet,111.13,7.69
134167,2025-04-30,Chennai,TB5016,Gulab Jamun,Dessert,3,170.51,0.0,83.17,Card,511.53,262.02
135972,2025-04-30,Pune,TB5019,Rasmalai,Dessert,2,87.87,0.0,70.68,Card,175.74,34.38
135973,2025-04-30,Bangalore,TB5019,Rasmalai,Desserts,2,87.87,0.0,70.68,Card,175.74,34.38
137895,2025-04-30,Delhi,TB5020,Cheese Burger,FAST FOOD,1,71.07,0.0,57.62,UPI,71.07,13.45
137896,2025-04-30,Hyderabad,TB5020,Cheese Burger,FAST FOOD,1,71.07,0.0,57.62,Cash on Delivery,71.07,13.45
137897,2025-04-30,Hyderabad,TB5020,Cheese Burger,fast food,1,71.07,0.0,57.62,Wallet,71.07,13.45
137898,2025-04-30,Delhi,TB5020,Cheese Burger,Fast Food,1,71.07,9.6,57.62,Wallet,64.25,6.63
142094,2025-04-30,Chennai,TB5021,Chicken Wrap,fast food,1,171.26,16.3,130.1,Wallet,143.34,13.24
142095,2025-04-30,Bangalore,TB5021,Chicken Wrap,FastFood,2,171.26,12.3,130.1,UPI,300.39,40.19
142096,2025-04-30,Hyderabad,TB5021,Chicken Wrap,FastFood,1,171.26,16.6,130.1,Card,142.83,12.73
142097,2025-04-30,Chennai,TB5021,Chicken Wrap,FAST FOOD,3,171.26,0.0,130.1,UPI,513.78,123.48
142098,2025-04-30,Bangalore,TB5021,Chicken Wrap,fast food,1,171.26,13.8,130.1,Card,147.63,17.53
148075,2025-04-30,Delhi,TB5023,Veg Pizza Slice,fast food,2,183.75,0.0,153.6,Wallet,367.5,60.3
148076,2025-04-30,Bangalore,TB5023,Veg Pizza Slice,Fast Food,1,183.75,7.8,153.6,Card,169.42,15.82
148077,2025-04-30,Hyderabad,TB5023,Veg Pizza Slice,FastFood,1,183.75,7.1,153.6,Cash on Delivery,170.7,17.1
148078,2025-04-30,Mumbai,TB5023,Veg Pizza Slice,FAST FOOD,1,183.75,5.6,153.6,UPI,173.46,19.86
148079,2025-04-30,Chennai,TB5023,Veg Pizza Slice,Fast Food,2,183.75,0.0,153.6,Wallet,367.5,60.3
148080,2025-04-30,Delhi,TB5023,Veg Pizza Slice,Fast Food,1,183.75,0.0,153.6,UPI,183.75,30.15
150773,2025-04-30,Delhi,TB5024,Hot Dog Combo,fast food,1,94.88,,74.65,Cash on Delivery,80.65,6.0
153924,2025-04-30,Bangalore,TB5025,Family Feast Combo,combos,1,67.85,8.1,53.7,UPI,62.35,8.65
153925,2025-04-30,Hyderabad,TB5025,Family Feast Combo,Combo Meals,2,67.85,9.4,53.7,Card,122.94,15.54
153926,2025-04-30,Pune,TB5025,Family Feast Combo,Combo Meals,1,67.85,6.2,53.7,Card,63.64,9.94
157630,2025-04-30,Hyderabad,TB5026,Lunch Box Combo,COMBOS,1,122.12,0.0,56.91,Wallet,122.12,65.21
160455,2025-04-30,Mumbai,TB5027,Burger + Fries Combo,Combos,1,170.57,14.6,129.12,Cash on Delivery,145.67,16.55
160456,2025-04-30,Mumbai,TB5027,Burger + Fries Combo,Combo Meals,1,170.57,0.0,129.12,UPI,170.57,41.45
162931,2025-04-30,Hyderabad,TB5028,Biryani + Drink Combo,Combo Meals,2,132.8,6.5,110.47,Card,248.34,27.4
162932,2025-04-30,Pune,TB5028,Biryani + Drink Combo,Combo Meals,2,132.8,13.5,110.47,Cash on Delivery,229.74,8.8
